date,tobs,tmax,tmin,tavg,precip_accum,swe,solar_ins,solar_short,flow,albedo,snowcover,cloudcover
5/11/2005,-2.5,2.9,-2.6,-0.8,61.7,71.2,452.837738,149.8961182,108.69,0.316045,23.2075,100
5/12/2005,-2.7,5.6,-3,-0.4,62.3,71.9,454.3326111,173.2366486,73.1,0.31612,21.432,3.780068729
5/13/2005,0.5,5,-3.2,0.2,62.9,72.6,455.8020325,307.2638245,67.73,0.29241,17.447,0
5/14/2005,5.4,7.9,-0.3,3.6,63.3,73,457.2113953,288.6502686,72.95,0.4,4.007,0
5/15/2005,3.4,9.7,2.6,5.9,63.5,73.2,458.5607605,286.3560486,83.85,0.30447,12.55,0
5/16/2005,9.6,12.5,3.5,7.8,63.6,73.3,459.8858948,136.2096252,119.06,0.300485,0,5.841924399
5/17/2005,-2.8,11.5,-3,6.6,63.6,73.3,461.2091064,204.8410492,142.12,0.2965,12.921,0
5/18/2005,3.8,3.9,-3.1,0.2,64.7,74.6,462.4885559,287.3841248,126.62,0.297354,0,9.965635739
5/19/2005,9.7,11.5,3.6,8.2,64.9,74.1,463.70047,332.8495178,172.52,0.298208,3.3,96.21993127
5/20/2005,10.9,15.6,9,11.9,65,73,464.8551331,341.8143311,260.06,0.299062,0,0
5/21/2005,8.4,16.9,8.4,12.9,65.2,70.9,465.9724426,354.8100281,333.84,0.299916,0,0
5/22/2005,9.3,14.3,5.2,9.4,65.2,68.6,467.0671387,353.013092,345.66,0.30077,4.364,0
5/23/2005,10.4,16.2,8.4,12.8,65.5,66.8,468.1108093,344.4249878,368.37,0.290385,0,55.32646048
5/24/2005,8.4,15.4,8.4,12.2,65.5,64.7,469.0874939,344.6257629,413.17,0.28,1.54,0
5/25/2005,6.6,13,6.6,9.6,65.5,63.3,470.0126953,373.74646,389.44,0.285243902,0,0
5/26/2005,6.3,11.6,4.8,8.2,65.5,62.2,470.892334,372.36026,357.66,0.290487805,0,1.030927835
5/27/2005,7.8,13.5,5.8,9.5,65.5,61,471.7081299,355.7745056,329.76,0.295731707,0,0
5/28/2005,8.4,14.2,5.8,10.3,65.5,59.6,472.5482483,328.2540894,345.86,0.30097561,0,0
5/29/2005,8.2,14.5,7.2,10.7,65.5,58.4,473.4171143,204.9738007,347.94,0.306219512,0,0
5/30/2005,5.7,14,5.5,10,65.5,57.2,474.2481995,149.9393005,368.77,0.311463415,0,0
5/31/2005,3.5,6,1.4,4,65.7,57.4,475.027832,273.1089478,321.4,0.316707317,0,0
6/1/2005,8.9,10.6,3.1,7.3,66,57.1,475.7042236,211.0348358,316.76,0.32195122,0,12.02749141
6/2/2005,2.7,9.6,1.7,4.6,66,56,476.2979431,272.2693176,316.09,0.327195122,0,0
6/3/2005,2.2,6.1,1.2,3.3,66,55.1,476.8205261,221.5889435,212.62,0.332439024,0,0
6/4/2005,3.6,5.2,1.2,3,66,54.6,477.3554688,299.3559875,201.92,0.337682927,0,69.75945017
6/5/2005,6.9,9.8,3,6.3,66,53.8,477.8742981,287.9512024,215.76,0.342926829,1,75.25773196
6/6/2005,5,13.9,4.6,9.8,66,51.5,478.3331299,213.8861084,270.78,0.348170732,0,92.09621993
6/7/2005,3.8,5.5,0.3,2.8,66,51.1,478.7483826,231.3717346,214.43,0.353414634,0.17,9.278350515
6/8/2005,0.2,4.1,-3.1,0.6,66.2,51.3,479.0803223,174.5592041,196.39,0.358658537,0,0
6/9/2005,0.8,5.7,0.1,2.5,66.4,51.5,479.3912354,289.2009888,177.53,0.363902439,0,0
6/10/2005,2.5,7.6,0.5,3.6,66.4,51.5,479.7146912,326.2813721,164.07,0.369146341,0,0
6/11/2005,4.9,8.4,1.3,5,66.4,51.4,480.0318909,165.5763092,159.48,0.374390244,0,63.91752577
6/12/2005,1.3,9.2,1.3,4.3,66.7,50.3,480.3586121,230.2921753,157.34,0.379634146,0,100
6/13/2005,2.9,6.3,0.6,3,67,49.8,480.6665344,374.5179749,150.06,0.384878049,0,24.05498282
6/14/2005,7.7,9.9,2.1,6.2,67,48.7,480.9241943,345.5715332,160.61,0.390121951,0,99.65635739
6/15/2005,11.3,17.2,7.3,12.3,67,46.4,481.0885315,301.9613647,216.29,0.395365854,0,13.05841924
6/16/2005,13.1,17.8,10.5,13.5,67,43.8,481.1898499,281.2929993,331.92,0.400609756,0,16.83848797
6/17/2005,11.4,16.9,10.9,13.5,67,41.6,481.2789001,359.9032593,375.54,0.405853659,0,23.71134021
6/18/2005,10,15.7,9.6,12.5,67,39,481.3517761,352.444519,394.74,0.411097561,0.066,63.23024055
6/19/2005,10.6,14,8.7,11.2,67,36.2,481.4355164,373.5242004,412.08,0.416341463,0,0
6/20/2005,13.9,17.7,9.1,13.4,67,33.5,481.4610901,324.1524353,395.93,0.421585366,0,95.87628866
6/21/2005,16.2,20.2,12.1,15.9,67,30.9,481.4295349,255.689209,396.74,0.426829268,0,33.33333333
6/22/2005,15.3,21,12.1,16.4,67.2,28.3,481.3646545,160.7334595,419.83,0.432073171,0.5835,100
6/23/2005,13,17.4,9.4,13.5,67.2,25.7,481.2400208,275.9607849,444.14,0.437317073,1.167,52.57731959
6/24/2005,12.8,16.7,10.3,13.1,67.2,22.7,481.0950012,268.7370605,448.08,0.442560976,0,9.621993127
6/25/2005,12.7,18.6,11.6,14.4,67.2,19.8,480.9132996,254.2595825,382.94,0.447804878,0,0
6/26/2005,8.9,15.7,7.4,11.7,67.2,17.4,480.7243652,335.841095,312.07,0.45304878,0,72.16494845
6/27/2005,11.1,15.2,7.8,11.5,67.2,14.8,480.4708557,354.842865,274.7,0.458292683,0,0
6/28/2005,12,16.1,10,13.1,67.2,12.5,480.1729431,163.0358276,288.84,0.463536585,0.029,28.52233677
6/29/2005,7.1,14,5.2,9.9,67.5,10.7,479.8374023,353.2703857,259.96,0.468780488,0,98.62542955
6/30/2005,8.9,12.6,4.6,8.6,67.5,8.1,479.393219,378.868988,290.79,0.47402439,0,7.560137457
7/1/2005,11.7,16.5,7.4,12.7,67.5,5.6,478.8919678,370.7492676,303.22,0.479268293,0,60.13745704
7/2/2005,14.4,19.1,11,15.5,67.5,3,478.3474121,342.6195679,322.82,0.484512195,0,23.02405498
7/3/2005,11.2,20.5,11.2,15.7,67.5,1,477.8125,348.6981812,323.43,0.489756098,0,82.81786942
7/4/2005,12.2,16,9.8,12.9,67.5,0.4,477.3217468,376.109375,306.8,0.495,96,98.62542955
7/5/2005,13.2,18.6,10,14.5,67.5,0.5,476.7807617,323.7763672,300.28,0.05333,0.117,29.20962199
7/6/2005,15.4,20.9,11,16.2,67.5,0,476.1666565,277.617218,309.23,0.061017955,0,0
7/7/2005,14.3,21.8,12.5,17.1,67.5,0,475.5392761,341.6719666,314.4,0.068705909,0,90.03436426
7/8/2005,17.9,22,15.1,18.4,67.5,0,474.9508972,373.2099915,284.55,0.076393864,0,0
7/9/2005,18.1,22.2,14.9,18.6,67.5,0,474.3147888,353.6852417,288.23,0.084081818,0,7.903780069
7/10/2005,16,21.3,14.7,17.7,67.5,0,473.5997314,301.2344055,296.41,0.091769773,0,6.529209622
7/11/2005,12.5,20.5,12.5,16,67.5,0,472.8310547,363.3052063,294.39,0.099457727,0,0
7/12/2005,16.1,20.5,11.6,15.9,67.5,0,472.0518799,367.6056213,365.06,0.107145682,0,0
7/13/2005,17.2,23.8,15.4,19.5,67.5,0,471.2452698,338.8157349,285.6,0.114833636,0,0
7/14/2005,18.6,25.5,16.9,21.3,67.5,0,470.3908997,349.2575073,288.42,0.122521591,0,0
7/15/2005,18.7,23.3,17.4,20.2,67.5,0,469.4812317,344.0379639,272.85,0.130209545,0,0
7/16/2005,17.5,24.9,17.4,20.8,67.5,0,468.5429993,329.0609131,246.31,0.1378975,0,17.5257732
7/17/2005,19.1,24.8,17.2,21.1,67.5,0,467.5534363,364.3269043,245.51,0.145585455,0,83.50515464
7/18/2005,14.8,18.9,14.1,16.4,67.5,0,466.5111084,368.0255737,235.75,0.153273409,0.023,10.99656357
7/19/2005,17.1,20.5,12,16.7,67.5,0,465.4552917,300.6183777,190.76,0.160961364,0,0
7/20/2005,18.5,24.8,14.8,20,67.5,0,464.3566895,330.3131104,196.39,0.168649318,0,46.39175258
7/21/2005,18,25.2,17.1,20.9,67.5,0,463.2527771,292.3111877,213.34,0.176337273,0,26.4604811
7/22/2005,18.7,25.4,17.7,20.9,67.5,0,462.1004944,245.3778992,209.37,0.184025227,0,100
7/23/2005,15.3,22.7,15.3,18.2,67.5,0,460.9145508,168.9538116,211.29,0.191713182,0,100
7/24/2005,15,19.3,14.5,16.6,67.5,0,459.6711426,244.7796631,190.85,0.199401136,0,9.621993127
7/25/2005,15.4,20.9,12.8,16.1,67.7,0,458.3866882,272.7012939,175.52,0.207089091,0,7.560137457
7/26/2005,11.7,19.1,11.2,15.5,67.7,0,457.0619812,369.263092,167.55,0.214777045,1.222,84.53608247
7/27/2005,11.1,16.6,8.9,12.5,67.8,0,455.7042542,363.1785583,143.55,0.222465,0,97.59450172
7/28/2005,15.4,19,9.4,14.5,67.8,0,454.32547,352.9450684,130.64,0.230152955,0,1.718213058
7/29/2005,17.2,23,14.2,18.6,67.8,0,452.9045105,289.1779785,127.62,0.237840909,0,0
7/30/2005,13.4,22.8,13.4,17.6,67.8,0,451.4046936,214.0939789,127.62,0.245528864,0,0
7/31/2005,13.9,19.8,13.1,15.5,67.8,0,449.8797913,277.3506165,128.28,0.253216818,0,26.80412371
8/1/2005,16.5,20.6,13.3,16.5,67.8,0,448.3370361,143.0821686,124.2,0.260904773,0,6.18556701
8/2/2005,13.7,16.2,11,13.9,67.9,0,446.7214661,260.2493896,121,0.268592727,0,0
8/3/2005,13.1,19,10.3,14.5,67.9,0,445.0736389,280.1086731,122.5,0.276280682,0,0
8/4/2005,12.7,19.3,11.9,15.1,67.9,0,443.3995361,308.7644348,115.7,0.283968636,0,91.0652921
8/5/2005,14.1,20.5,11.9,15.8,67.9,0,441.6464539,291.5655518,105.1,0.291656591,0,5.498281787
8/6/2005,14.5,21.1,13,16.1,67.9,0,439.8989258,266.4577637,101.8,0.299344545,0,0
8/7/2005,15.4,20,13.6,16.4,67.9,0,438.1399231,263.1316528,101.9,0.3070325,0,100
8/8/2005,16.5,20.9,10.2,16.7,68.1,0,436.3485413,229.8740692,101.6,0.314720455,0,0
8/9/2005,14.5,20.7,14.3,16.9,68.1,0,434.5170898,204.1460876,102.5,0.322408409,0,0
8/10/2005,13.6,19.9,12.9,15.3,68.1,0,432.6249084,231.4509277,104,0.330096364,0,95.87628866
8/11/2005,14,19.4,12.6,15.8,68.1,0,430.7043762,279.3180542,93.9,0.337784318,0,0
8/12/2005,13.8,19.9,11.4,15.5,68.1,0,428.7378235,263.853363,86.5,0.345472273,0,0
8/13/2005,13.4,19.3,12.9,15.7,68.1,0,426.7142029,280.1939087,79.3,0.353160227,0,0
8/14/2005,10.7,17.1,10.7,13.4,68.1,0,424.6505432,307.1588745,81.9,0.360848182,0,0
8/15/2005,12.4,18.8,10.1,14.3,68.1,0,422.5696716,235.2411041,77.9,0.368536136,0,92.43986254
8/16/2005,12.6,18.6,12,13.8,68.2,0,420.4639587,210.2675018,73.3,0.376224091,25.225,100
8/17/2005,9.1,14,7.1,9.9,68.4,0,418.3442688,240.9294128,75.5,0.383912045,50.45,100
8/18/2005,12.7,17.1,8.6,12.3,68.4,0,416.1835022,266.2054749,72.5,0.3916,75.675,17.5257732
8/19/2005,11.6,16.7,9.3,13,68.4,0,413.9153137,256.8946228,68.3,0.18433,48.412,10.65292096
8/20/2005,12.6,17.2,9.9,13.4,68.4,0,411.6242981,274.9274597,66,0.22852,8.546,0
8/21/2005,15,19.3,11,15,68.4,0,409.3557129,212.3869019,65.3,0.237593333,5.618,100
8/22/2005,13.9,18.2,10.8,14.2,68.5,0,407.0061035,215.539566,65,0.246666667,2.69,90.03436426
8/23/2005,13,18.1,9.5,13.9,68.5,0,404.6413879,206.6513977,63.8,0.25574,34.176,21.99312715
8/24/2005,14.2,18.6,9.9,13.9,68.5,0,402.2674866,240.8230438,58.1,0.13585,22.693,0.343642612
8/25/2005,13.7,18.9,12.8,15,68.5,0,399.8691101,255.4259644,54.4,0.08,1.17,61.51202749
8/26/2005,14.3,18.3,12,15,68.5,0,397.4125061,281.9755554,53.3,0.10683,8.67,0
8/27/2005,14.1,20.1,12.3,15.7,68.5,0,394.9039612,223.2492981,52.1,0.089415,1.574,0
8/28/2005,12.9,19.9,10.2,15.4,68.5,0,392.3594055,292.4951477,50.5,0.072,3.395,0
8/29/2005,14.7,19.8,12.2,16,68.5,0,389.747406,298.8292236,50.1,0.072665,0,88.65979381
8/30/2005,15.5,22.4,14,18.2,68.5,0,387.0802307,307.1338501,55.4,0.07333,1.567,0
8/31/2005,7.4,15.9,5.2,9.1,68.5,0,384.6389465,314.1760254,63.5,0.061386667,1.5335,100
9/1/2005,9.1,13.2,5.2,9.5,68.5,0,382.3899841,304.7982483,23.3,0.049443333,1.5,98.62542955
9/2/2005,14.3,18.6,8.8,14.1,68.5,0,380.1133728,219.8063507,22.6,0.0375,1.006,41.92439863
9/3/2005,13.9,19.9,12.1,15.9,68.5,0,377.8120117,191.8428802,22.6,0.02375,0,0
9/4/2005,13.9,19.2,10.5,14.4,68.5,0,375.4847717,232.3214874,25.9,0.01,0.117,0
9/5/2005,12.2,18.4,8.3,13.9,68.5,0,373.1403809,277.2828064,25.1,0.015,0,0
9/6/2005,12.9,17.6,10.1,13.4,68.5,0,370.7464905,250.0005646,25.3,0.02,0.179,0
9/7/2005,13.4,18.9,11.4,14.9,68.5,0,368.3477783,243.709137,26.7,0.03,0.011,35.73883162
9/8/2005,14.8,19,12.8,15.7,68.5,0,365.9041748,199.7525482,26.9,0.04,0.578,60.13745704
9/9/2005,13.1,20,11.7,14.9,68.5,0,363.3952332,119.8466034,27.5,0.106282,0.67,100
9/10/2005,8.6,15.6,8.6,12.2,68.6,0,360.8479919,252.6675415,25.4,0.172564,0.762,100
9/11/2005,7.2,9,0.3,5.5,68.6,0,358.2817078,251.6878357,25.6,0.238846,0.854,100
9/12/2005,6.2,10.9,1.3,8,68.6,0,355.7127686,220.9759064,24.5,0.305128,0.946,87.28522337
9/13/2005,3.7,7.3,0.4,4.1,68.8,0,353.1267395,215.7199707,24.9,0.37141,68.154,12.71477663
9/14/2005,4.4,9.6,3.7,6.1,68.8,0,350.5803223,266.6763306,25.3,0.52927,88.86,85.2233677
9/15/2005,4.8,9.5,2.7,5.8,68.8,0,348.0332336,265.8704529,23.9,0.48507,84.01766667,100
9/16/2005,10.3,14,4.6,9.5,68.8,0,345.4940186,239.8726044,21.4,0.44087,79.17533333,100
9/17/2005,9,13.7,8.2,10.5,68.8,0,342.9317627,244.0969238,22.2,0.39667,74.333,98.96907216
9/18/2005,5.1,9.9,3.9,7,68.8,0,340.2915649,245.8368225,23,0.383478,67.1474,100
9/19/2005,6.4,10.6,4.7,7.2,68.8,0,337.5631714,257.4068604,23.1,0.370286,59.9618,100
9/20/2005,11.8,15.7,6.4,11.3,68.8,0,334.7812805,219.3705444,22,0.357094,52.7762,100
9/21/2005,11.2,18.7,9.4,13.9,68.8,0,332.0023499,129.0898438,21.6,0.343902,45.5906,100
9/22/2005,5.2,12,4.9,7.6,69.3,0,329.2225037,236.8360443,23.2,0.33071,38.405,87.28522337
9/23/2005,9.7,12.6,5.2,8.9,69.3,0,326.4121399,177.9759979,21,0.371593333,43.93566667,100
9/24/2005,9.5,14,8.5,11,69.4,0,323.5931702,172.2461853,20.3,0.412476667,49.46633333,100
9/25/2005,1.8,10.3,1.8,7.5,69.4,0,320.7396545,242.1537781,20.1,0.45336,54.997,100
9/26/2005,5.5,8.4,0.2,4.8,69.4,0,317.8787537,240.0475616,19.7,0.494243333,60.52766667,100
9/27/2005,12.2,16.7,5,11.2,69.4,0,314.9937439,118.1265488,19.8,0.535126667,66.05833333,100
9/28/2005,5.5,12.3,4.8,7.7,70,0,312.0979614,230.4359131,26.9,0.57601,71.589,5.498281787
9/29/2005,7.2,9.9,3.8,7.1,70,0,309.1801453,237.0536652,23.6,0.42753,68.483,20.96219931
9/30/2005,9.5,11.5,6.3,8.9,70,0,306.2533569,236.7599182,22.6,0.425685,2.087,92.09621993
10/1/2005,11.6,15.1,7.7,11,0,0,303.3052063,231.0015106,17.99,0.42384,70.392,0
10/2/2005,11,15.3,10.4,12.5,0,0,300.3508606,158.5322113,18.7,0.26156,65.784,0
10/3/2005,8.8,11.7,5.4,10,0,0,297.3910828,85.56549072,17.85,0.42771,64.132,3.436426117
10/4/2005,0.3,9,0.3,5.7,0,0,294.4270935,83.57006836,16.1,0.27526,62.393,5.498281787
10/5/2005,-5.1,5.1,-5.1,-1.7,0.7,0.6,291.4624023,200.0581512,15.17,0.39449,59.035,2.749140893
10/6/2005,-0.3,2.4,-5.5,-0.8,0.8,0.3,288.4959412,222.1547699,16.85,0.28473,56.045,1.374570447
10/7/2005,6.3,8.2,-0.5,4.2,0.8,0,285.51297,220.6742706,16.46,0.40012,55.13,4.810996564
10/8/2005,9.8,12.7,6.1,9.7,0.8,0,282.5244751,83.73344421,15.78,0.30554,57.129,4.467353952
10/9/2005,0.1,9.6,0,4.7,1.2,0.3,279.5240784,159.0927277,16.84,0.36199,62.96533333,100
10/10/2005,-0.5,1.4,-2.4,-0.5,1.5,0.3,276.5211792,195.2513275,16.71,0.41844,68.80166667,100
10/11/2005,0.3,5.2,-0.8,1.6,1.5,0,273.5187073,203.2129517,17.44,0.47489,74.638,83.84879725
10/12/2005,2.6,4.9,-0.9,1.8,1.5,0,270.515625,189.7619476,17.11,0.41578,68.319,100
10/13/2005,3.3,7.1,2.3,4,1.5,0,267.5116272,201.0051575,15.45,0.35667,62,98.62542955
10/14/2005,7.6,9.6,2.6,6.3,1.5,0,264.5057678,202.6689148,16.79,0.3331975,64.30675,100
10/15/2005,8.7,15.4,6.9,10.7,1.5,0,261.4935303,170.905899,16.61,0.309725,66.6135,100
10/16/2005,4.9,12.7,3.8,8.7,1.5,0,258.9098206,161.9843445,16.68,0.2862525,68.92025,100
10/17/2005,5.5,8.1,4.3,5.7,1.5,0,256.3683472,182.3969574,16.33,0.26278,71.227,92.43986254
10/18/2005,7.9,11.3,4.2,7.6,1.5,0,253.848938,71.53209686,16.25,0.21839,65.273,88.65979381
10/19/2005,4.9,10,4.7,6.9,1.5,0,251.3289642,105.1207504,16.6,0.35195,74.4185,100
10/20/2005,4.9,5.8,2.3,4.4,1.7,0,248.814621,142.5405273,16.51,0.48551,83.564,0
10/21/2005,5,7.3,3.9,5.3,1.7,0,246.3035431,184.6658936,16.26,0.81,94,99.65635739
10/22/2005,5.7,8.4,3.3,5.5,1.8,0,243.7982788,180.7063751,16.66,0.36593,89.378,5.498281787
10/23/2005,6.3,9.3,5.1,7,1.8,0,241.2994232,179.9234467,18.69,0.66322,91.918,0
10/24/2005,7.7,10.6,6.1,8,1.8,0,238.8036957,178.9680786,17.37,0.55449,92.145,3.092783505
10/25/2005,8.7,13,7.1,9.6,1.8,0,236.3267059,142.4320526,17.1,0.30085,92.134,0
10/26/2005,4.3,11.1,3.9,7.5,1.8,0,233.8547363,151.938324,17.47,0.319915,84.858,100
10/27/2005,6.6,8.4,2.8,5.4,1.8,0,231.3969574,100.6913223,17.98,0.33898,77.582,37.45704467
10/28/2005,1,7.8,1,4.4,2.2,0.4,228.9636688,45.21374893,17.84,0.5954,89.369,13.40206186
10/29/2005,-0.8,3.7,-0.9,0.9,2.9,0.7,226.5402069,84.04821777,18.49,0.55194,86.7628,100
10/30/2005,0,2.1,-1,0,3.3,1,224.135437,131.2589722,17.7,0.50848,84.1566,100
10/31/2005,-3,0.4,-4.6,-1.8,3.4,1,221.7524872,147.6929169,17.92,0.46502,81.5504,100
11/1/2005,3.7,3.9,-4.6,0.8,3.4,1,219.3987274,149.9547424,NA,0.42156,78.9442,100
11/2/2005,7.4,10.8,3,6.7,3.5,0.9,217.0637665,86.90838623,NA,0.3781,76.338,51.20274914
11/3/2005,3.7,8.4,3.7,6.3,3.5,0.9,214.7441254,95.5202713,NA,0.33164,87.973,0
11/4/2005,1.4,3.5,-1.6,0.8,3.6,0.9,212.4441986,83.30626678,NA,0.27556,90,96.90721649
11/5/2005,-3.3,2.1,-3.3,-1.4,4.2,1.3,210.1646729,96.15091705,NA,0.16667,25.102,83.16151203
11/6/2005,2.5,2.5,-5.7,-2.7,4.4,1.4,207.9161987,108.5795059,NA,0.58961,88.625,13.74570447
11/7/2005,5.4,6.9,2.8,5.2,4.4,1.4,205.6968384,80.79098511,NA,0.487955,81.6105,100
11/8/2005,4.8,5.9,2.9,4.8,4.5,1.3,203.5004883,31.10151672,NA,0.3863,74.596,100
11/9/2005,3.8,4.9,2.4,3.5,4.5,1.3,201.3364868,117.9261856,NA,0.284645,67.5815,100
11/10/2005,7.6,10,3.1,6.7,4.5,1.2,199.1989899,87.48480225,NA,0.18299,60.567,58.7628866
11/11/2005,5.7,11.4,5,8.2,4.5,1.1,197.0863647,50.8987999,NA,0.2616225,61.462,100
11/12/2005,1.1,6.5,0.9,3.5,4.6,1.1,195.0023041,66.29122925,NA,0.340255,62.357,100
11/13/2005,-3.7,1.2,-5.3,-2.6,5.1,1.5,192.9466095,39.60926056,NA,0.4188875,63.252,100
11/14/2005,-1.5,-1.1,-3.7,-2.3,5.8,2.4,190.9155731,54.73278046,NA,0.49752,64.147,1.030927835
11/15/2005,-10.5,0.2,-11.5,-3.9,7,3.3,188.9193268,134.8208466,NA,0.521025,66.905,100
11/16/2005,-5,-2.7,-12.5,-8.4,7.2,3.3,186.9652252,127.6432648,NA,0.54453,69.663,99.31271478
11/17/2005,-1.2,0.4,-5.9,-1.8,7.2,3.3,185.0559845,120.0667877,NA,0.568035,72.421,100
11/18/2005,0.3,0.8,-4.1,-1.8,7.2,3.3,183.1911469,133.2818604,NA,0.59154,79.244,6.529209622
11/19/2005,1.9,5.2,0.6,2.6,7.2,3.2,181.3789063,133.140213,NA,0.34535,86.067,0
11/20/2005,2.8,4.2,-1.2,1.2,7.2,3.2,179.6233063,133.0728607,NA,0.58452,92.89,0
11/21/2005,6.5,8.1,1.1,5.1,7.2,3.2,177.9107666,133.4689484,NA,0.62906,92.2848,100
11/22/2005,3.7,11.8,3.2,6,7.2,3.2,176.2469025,136.3233337,NA,0.6736,91.6796,15.46391753
11/23/2005,3.3,9.4,2.9,4.9,7.2,3.2,174.6206055,130.3060303,NA,0.48702,91.0744,1.030927835
11/24/2005,1.6,7,1.6,3.8,7.2,3.2,173.0321808,128.1218872,NA,0.499585,90.4692,100
11/25/2005,-0.2,4.2,-0.7,1.3,7.3,3.2,171.4805908,97.23166656,NA,0.51215,89.864,18.90034364
11/26/2005,0.2,4.8,-2.4,1.4,7.3,3.5,169.9777679,59.78197479,NA,0.31098,91.485,4.12371134
11/27/2005,-12.2,-0.1,-12.7,-8,8.6,4.9,168.5340118,61.57758713,NA,0.4978,91.502,85.91065292
11/28/2005,-13.3,-11.2,-14,-13.1,8.8,5.1,167.1519318,81.58151245,NA,0.53879,89.825,100
11/29/2005,-8.1,-5.6,-13.9,-11.9,8.9,5.2,165.8237915,53.23639679,NA,0.57978,88.148,22.68041237
11/30/2005,-5.3,-1.5,-8.1,-3.9,9.5,5.8,164.5245514,88.23288727,NA,0.571485,86.471,100
12/1/2005,-6.5,-5.7,-11.2,-9.6,9.9,6.1,163.2520752,31.58750916,NA,0.56319,84.9675,100
12/2/2005,-0.1,2.2,-6,-0.2,10.5,6.5,162.0337219,54.34860611,NA,0.554895,83.464,100
12/3/2005,-9.4,0.6,-9.4,-3.3,11.4,7.6,160.9140015,62.58044434,NA,0.5466,83.866,65.63573883
12/4/2005,-12.7,-9.3,-12.8,-11.2,11.8,8.5,159.8586426,73.63384247,NA,0.463645,50.25,100
12/5/2005,-14.3,-12.7,-16.6,-14.2,12.2,9.1,158.8583984,96.93160248,NA,0.38069,88.676,17.5257732
12/6/2005,-9.7,-9,-15.2,-11.6,12.4,9.3,157.9197235,70.5304718,NA,0.41571,86.838,97.59450172
12/7/2005,-14.5,-9.2,-14.5,-11.1,14,10.6,157.0313416,106.3546906,NA,0.41972,89.901,0
12/8/2005,-13.2,-12.4,-19.7,-15.5,14,10.6,156.1927032,116.4147415,NA,0.4672,81.815,12.37113402
12/9/2005,-8.6,-2.4,-13.3,-7.5,14,10.6,155.4111023,97.57958984,NA,0.49117,81.79416667,2.405498282
12/10/2005,-1.5,1.3,-8.4,-4.7,14,10.6,154.6855316,96.44741821,NA,0.504802,81.77333333,100
12/11/2005,-2.2,4.4,-3.3,-0.1,14,10.6,154.0205841,105.8527527,NA,0.518434,81.7525,100
12/12/2005,-2.4,3.6,-3.1,-0.7,14,10.6,153.4203644,99.80021667,NA,0.532066,81.73166667,100
12/13/2005,-2.3,4.6,-2.4,0.1,14,10.6,152.8744812,70.36441803,NA,0.545698,81.71083333,100
12/14/2005,-12.2,-2.1,-12.2,-7.3,14.1,10.6,152.3927155,88.53404236,NA,0.55933,81.69,94.84536082
12/15/2005,-8.3,-7,-15,-11.4,14.1,10.6,151.9806061,116.0161819,NA,0.81,87.949,99.65635739
12/16/2005,-7.4,-2.8,-8.4,-6.3,14.1,10.6,151.633667,95.85720062,NA,0.765566,94.208,100
12/17/2005,-9.6,-5.8,-11.5,-8.4,14.1,10.6,151.3509369,74.91811371,NA,0.721132,83.808,100
12/18/2005,-6.5,-6.1,-11.2,-8.9,14.3,10.7,151.1319275,65.30600739,NA,0.676698,81.395,100
12/19/2005,-3,-3,-8.7,-5.8,14.8,11.3,150.9619904,58.94487762,NA,0.632264,81.382,100
12/20/2005,-0.6,-0.3,-2.9,-1.7,15.6,12.1,150.8723602,62.69293213,NA,0.58783,26.231,4.12371134
12/21/2005,2.2,2.5,-1.4,0.1,15.7,12.1,150.8411407,93.70545959,NA,0.35186,87.063,0
12/22/2005,5,8.5,1.6,5.1,15.8,12.1,150.8774261,79.29754639,NA,0.58118,93.378,9.621993127
12/23/2005,1.1,5.1,0.6,2.9,16.3,12.9,150.967514,102.3682022,NA,0.3872,95.331,0
12/24/2005,-1.7,1.3,-2.7,-0.5,16.8,13.3,151.1381683,105.7200394,NA,0.55695,90.94,31.27147766
12/25/2005,4.8,5.6,-1.9,2.1,16.8,13.3,151.3768463,82.24351501,NA,0.44802,90.01866667,1.718213058
12/26/2005,2.4,6.3,2.4,4.5,16.8,13.3,151.6786041,46.0248642,NA,0.65975,89.09733333,11.34020619
12/27/2005,-4.3,2.4,-4.3,-1,17.2,14.6,152.039032,74.91270447,NA,0.48165,88.176,0
12/28/2005,0.6,0.6,-5.5,-3.5,18,14.8,152.4508972,76.69078064,NA,0.475825,90.59475,100
12/29/2005,-3.1,5,-3.3,1.8,18.5,15.5,152.9232178,78.45346069,NA,0.47,93.0135,91.40893471
12/30/2005,-7.1,-3.2,-9.9,-6.8,19.1,16.3,153.4666748,39.43714905,NA,0.40979,95.43225,66.66666667
12/31/2005,0.6,1.1,-7.4,-2.5,20.4,17.8,154.0751801,83.30924988,NA,0.61439,97.851,13.74570447
1/1/2006,-4.5,1.6,-4.5,-0.6,22.6,20.3,154.7493439,88.43619537,19.4,0.40333,82.70975,98.28178694
1/2/2006,-3.1,0.2,-6.9,-4.2,23,20.8,155.4920044,70.07103729,20.5,0.35871,67.5685,100
1/3/2006,-3.3,0.3,-4.1,-1.3,25.4,23.6,156.296402,75.93373108,20.2,0.31409,52.42725,92.43986254
1/4/2006,-3.6,-2.9,-6.1,-4.3,26.6,25,157.155426,66.51525879,16.6,0.54701,37.286,24.05498282
1/5/2006,-5.2,-3.5,-8.4,-5.2,26.8,25.2,158.0622711,100.0962448,17.8,0.46709,65.364,100
